model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,bh_q_value
two_way_country_year_cluster,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,prior_export_growth,0.003075333437126281,0.024294388780312797,0.12658616213544785,0.8999723336753789,-0.04619597070571286,0.05234663757996542,1746,37,0.8120274775695392,ok,1892,146,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.8999723336753789
two_way_country_year_cluster,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,-0.0013323360372455295,0.01494402754697647,-0.08915508440126588,0.9294528182617611,-0.0316402286557551,0.028975556581264043,1746,37,0.8120274775695392,ok,1892,146,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_population,0.03128802551682186,0.043812199793633703,0.7141395698959696,0.4797459162766474,-0.057567234054403574,0.1201432850880473,1746,37,0.8120274775695392,ok,1892,146,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_export_growth,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,contemporaneous_export_growth,0.005791311727928411,0.015124174610972449,0.382917539429019,0.7032305699886179,-0.024506050691736767,0.03608867414759359,1752,57,0.8125778937448356,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.767160621805765
contemporaneous_export_growth,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,-0.0003989812689899619,0.014933700518234446,-0.02671683877032321,0.978780564129552,-0.03031477823019677,0.029516815692216845,1752,57,0.8125778937448356,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
contemporaneous_export_growth,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_population,0.029668869755732824,0.04322630145505633,0.6863615150276142,0.495317364148427,-0.056923817444229016,0.11626155695569466,1752,57,0.8125778937448356,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,future_export_growth,-0.008025341836101728,0.016284589660150558,-0.4928181798611885,0.6240679444349437,-0.04064729493304435,0.024596611260840895,1698,57,0.817411775881811,ok,1892,194,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.7151080061008507
future_export_growth_placebo,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,-0.002103146222789898,0.01529975753294999,-0.13746271588033357,0.8911581205472745,-0.03275224350129478,0.02854595105571498,1698,57,0.817411775881811,ok,1892,194,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_population,0.032605983927477794,0.04705684749042138,0.69290625416662,0.4912321120792027,-0.061660209065948615,0.1268721769209042,1698,57,0.817411775881811,ok,1892,194,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,prior_export_growth,0.0055041696458606945,0.023301523084492893,0.23621501589841165,0.8141276788493081,-0.041174390208169126,0.052182729499890515,1746,57,0.835053257611283,ok,1892,146,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.938911785562195
region_year_fe,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,-0.004462930564412604,0.017140750042917288,-0.2603696193712787,0.7955336825470583,-0.03879997900197792,0.029874117873152715,1746,57,0.835053257611283,ok,1892,146,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_population,0.09216482745073207,0.07797436245812504,1.1819888556347966,0.2422049629439123,-0.06403659045158686,0.248366245353051,1746,57,0.835053257611283,ok,1892,146,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
two_way_country_year_cluster,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,prior_export_growth,0.0022365061844885747,0.014275427410710625,0.1566682467812179,0.8763816433441894,-0.026715402508605525,0.031188414877582678,1746,37,0.8799607044083801,ok,1892,146,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.8999723336753789
