model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,bh_q_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,fixed_effects,se_method,cluster_col,endogenous_terms,instrument_terms,instrument_count,j_stat,j_p_value,j_df,iterations,weight_type,p_value_reference
gmm_lag_iv_year_fe,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,log_population,-0.010778498563670524,0.00667282386750357,-1.6152829413288508,0.10624943608945014,0.2124988721789003,-0.023856993019156794,0.002299995891815747,1698,60,0.11619056290080954,ok,1892,194,year,IVGMM with clustered moment weight and reporter-country clustered covariance,reporter_code,"log_population,log_gdp_per_capita","lag2_log_population,lag3_log_population,lag2_log_gdp_per_capita,lag3_log_gdp_per_capita",4,3.207346289902773,0.20115628314609935,2.0,2.0,clustered,linearmodels IVGMM clustered covariance
gmm_lag_iv_year_fe,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,log_gdp_per_capita,0.013399219388880113,0.0057582984646178835,2.326940757102502,0.019968418578891534,0.0299526278683373,0.00211316178599677,0.024685276991763455,1698,60,0.11619056290080954,ok,1892,194,year,IVGMM with clustered moment weight and reporter-country clustered covariance,reporter_code,"log_population,log_gdp_per_capita","lag2_log_population,lag3_log_population,lag2_log_gdp_per_capita,lag3_log_gdp_per_capita",4,3.207346289902773,0.20115628314609935,2.0,2.0,clustered,linearmodels IVGMM clustered covariance
gmm_lag_iv_year_fe,rd2_countries,Exports,product,gini,product_gini,log_population,-0.011699718703055417,0.0021995538281003794,-5.319132704817573,1.0426306884525616e-07,1.2304611649582853e-06,-0.016010764988189367,-0.007388672417921469,1689,60,0.4581526518586281,ok,1887,198,year,IVGMM with clustered moment weight and reporter-country clustered covariance,reporter_code,"log_population,log_gdp_per_capita","lag2_log_population,lag3_log_population,lag2_log_gdp_per_capita,lag3_log_gdp_per_capita",4,10.449168547281033,0.005382597182373661,2.0,2.0,clustered,linearmodels IVGMM clustered covariance
gmm_lag_iv_year_fe,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.014596035395804563,0.002165846695713886,-6.739182152037568,1.5928147689692196e-11,4.778444306907659e-11,-0.018841016915438862,-0.010351053876170264,1689,60,0.4581526518586281,ok,1887,198,year,IVGMM with clustered moment weight and reporter-country clustered covariance,reporter_code,"log_population,log_gdp_per_capita","lag2_log_population,lag3_log_population,lag2_log_gdp_per_capita,lag3_log_gdp_per_capita",4,10.449168547281033,0.005382597182373661,2.0,2.0,clustered,linearmodels IVGMM clustered covariance
gmm_lag_iv_year_fe,rd2_countries,Exports,partner,gini,partner_gini,log_population,-0.005091010946962626,0.001957202302569942,-2.601167462493671,0.009290708925914215,0.027872126777742645,-0.008927056970458579,-0.0012549649234666741,1695,60,0.09894163283905721,ok,1887,192,year,IVGMM with clustered moment weight and reporter-country clustered covariance,reporter_code,"log_population,log_gdp_per_capita","lag2_log_population,lag3_log_population,lag2_log_gdp_per_capita,lag3_log_gdp_per_capita",4,2.810549317094001,0.24529967354778826,2.0,2.0,clustered,linearmodels IVGMM clustered covariance
gmm_lag_iv_year_fe,rd2_countries,Exports,partner,gini,partner_gini,log_gdp_per_capita,0.0028001925402136862,0.0017927604632588911,1.5619446086642712,0.11830103840176842,0.15773471786902457,-0.000713553400681083,0.006313938481108455,1695,60,0.09894163283905721,ok,1887,192,year,IVGMM with clustered moment weight and reporter-country clustered covariance,reporter_code,"log_population,log_gdp_per_capita","lag2_log_population,lag3_log_population,lag2_log_gdp_per_capita,lag3_log_gdp_per_capita",4,2.810549317094001,0.24529967354778826,2.0,2.0,clustered,linearmodels IVGMM clustered covariance
gmm_lag_iv_year_fe,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,log_population,-0.03602425815808585,0.008834540673882977,-4.077660569788558,4.5491112513396104e-05,0.00018196445005358441,-0.05333963969885071,-0.018708876617321,1689,60,0.3393299624769154,ok,1887,198,year,IVGMM with clustered moment weight and reporter-country clustered covariance,reporter_code,"log_population,log_gdp_per_capita","lag2_log_population,lag3_log_population,lag2_log_gdp_per_capita,lag3_log_gdp_per_capita",4,10.382889219116805,0.005563963251918547,2.0,2.0,clustered,linearmodels IVGMM clustered covariance
gmm_lag_iv_year_fe,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,log_gdp_per_capita,-0.056908607479129625,0.009393053278423226,-6.058584550973892,1.3732455172998925e-09,2.746491034599785e-09,-0.07531865360970502,-0.03849856134855422,1689,60,0.3393299624769154,ok,1887,198,year,IVGMM with clustered moment weight and reporter-country clustered covariance,reporter_code,"log_population,log_gdp_per_capita","lag2_log_population,lag3_log_population,lag2_log_gdp_per_capita,lag3_log_gdp_per_capita",4,10.382889219116805,0.005563963251918547,2.0,2.0,clustered,linearmodels IVGMM clustered covariance
gmm_lag_iv_year_fe,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,log_population,-0.029286528341506468,0.005637797093971855,-5.194675837628269,2.0507686082638088e-07,1.2304611649582853e-06,-0.04033640759783588,-0.018236649085177054,1689,60,0.4508917997960128,ok,1887,198,year,IVGMM with clustered moment weight and reporter-country clustered covariance,reporter_code,"log_population,log_gdp_per_capita","lag2_log_population,lag3_log_population,lag2_log_gdp_per_capita,lag3_log_gdp_per_capita",4,12.12096178102945,0.002333278566163277,2.0,2.0,clustered,linearmodels IVGMM clustered covariance
gmm_lag_iv_year_fe,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.040618299100263044,0.005412162859680318,-7.505003111207607,6.150635556423367e-14,2.460254222569347e-13,-0.051225943383701775,-0.030010654816824314,1689,60,0.4508917997960128,ok,1887,198,year,IVGMM with clustered moment weight and reporter-country clustered covariance,reporter_code,"log_population,log_gdp_per_capita","lag2_log_population,lag3_log_population,lag2_log_gdp_per_capita,lag3_log_gdp_per_capita",4,12.12096178102945,0.002333278566163277,2.0,2.0,clustered,linearmodels IVGMM clustered covariance
gmm_lag_iv_year_fe,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,log_population,-0.0015594039986144281,0.008722791489424226,-0.17877350392991698,0.8581155508942324,0.8581155508942325,-0.018655761162538406,0.01553695316530955,1695,60,0.012199370833572476,ok,1887,192,year,IVGMM with clustered moment weight and reporter-country clustered covariance,reporter_code,"log_population,log_gdp_per_capita","lag2_log_population,lag3_log_population,lag2_log_gdp_per_capita,lag3_log_gdp_per_capita",4,3.819959742614401,0.14808336729007254,2.0,2.0,clustered,linearmodels IVGMM clustered covariance
gmm_lag_iv_year_fe,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,log_gdp_per_capita,0.006250319351944533,0.00814691738932018,0.7672005315946983,0.44296229689444955,0.44296229689444955,-0.009717345316146101,0.022217984020035168,1695,60,0.012199370833572476,ok,1887,192,year,IVGMM with clustered moment weight and reporter-country clustered covariance,reporter_code,"log_population,log_gdp_per_capita","lag2_log_population,lag3_log_population,lag2_log_gdp_per_capita,lag3_log_gdp_per_capita",4,3.819959742614401,0.14808336729007254,2.0,2.0,clustered,linearmodels IVGMM clustered covariance
gmm_lag_iv_year_fe,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,log_population,-0.01352625484106973,0.005741403206323234,-2.355914461149973,0.018477171919409896,0.04434521260658375,-0.024779198346186054,-0.0022733113359534023,1695,60,0.08753695468586808,ok,1887,192,year,IVGMM with clustered moment weight and reporter-country clustered covariance,reporter_code,"log_population,log_gdp_per_capita","lag2_log_population,lag3_log_population,lag2_log_gdp_per_capita,lag3_log_gdp_per_capita",4,3.8656234339164257,0.14474065604797615,2.0,2.0,clustered,linearmodels IVGMM clustered covariance
gmm_lag_iv_year_fe,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,log_gdp_per_capita,0.0085453549509662,0.005758389564572589,1.4839834740497397,0.13781330486832788,0.16537596584199346,-0.002740881204547359,0.019831591106479758,1695,60,0.08753695468586808,ok,1887,192,year,IVGMM with clustered moment weight and reporter-country clustered covariance,reporter_code,"log_population,log_gdp_per_capita","lag2_log_population,lag3_log_population,lag2_log_gdp_per_capita,lag3_log_gdp_per_capita",4,3.8656234339164257,0.14474065604797615,2.0,2.0,clustered,linearmodels IVGMM clustered covariance
