year,import_bin,import_bin_label,cmd_code,display_name,product_description,countries_with_imports,reporter_count,pooled_import_value_usd,summed_total_import_share,summed_total_import_share_pct_points,avg_total_import_share,summed_bin_import_share,summed_bin_import_share_pct_points,avg_bin_import_share,pooled_share_of_total_imports,pooled_share_of_bin_imports
2024,intermediates,Intermediates,382484,"Chemical products, mixtures and preparations; containing aldrin, camp...","Chemical products, mixtures and preparations; containing aldrin, camphechlor (toxaphene), chlordane, chlordecone, DDT (chlorfenotane, 1,1,1-trichloro-2,2-bis(p-chlorophenyl)ethane), dieldrin, endosulfan, endrin, heptachlor or mirex",35,56,26116088.859,9.925635599825038e-05,0.009925635599825039,1.7724349285401853e-06,0.00019743017535505845,0.019743017535505846,3.525538845626044e-06,1.3990556623978605e-06,2.7654832219310087e-06
2024,intermediates,Intermediates,701972,"Glass fibres; chemically bonded fabrics, closed fabrics n.e.c. in hea...","Glass fibres; chemically bonded fabrics, closed fabrics n.e.c. in heading 7019",47,56,44054679.99,9.854098478312756e-05,0.009854098478312756,1.7596604425558494e-06,0.00020312853145802034,0.020312853145802036,3.627295204607506e-06,2.3600375166396666e-06,4.6650353740812694e-06
2024,intermediates,Intermediates,911180,Watch cases; n.e.c. in heading no. 9111,Watch cases; n.e.c. in heading no. 9111,52,56,61178167.345,9.823621194572513e-05,0.009823621194572514,1.7542180704593773e-06,0.00017904821530082948,0.017904821530082948,3.1972895589433837e-06,3.2773537378147626e-06,6.478274608978463e-06
2024,intermediates,Intermediates,732421,"Cast iron, baths, whether or not enamelled","Cast iron, baths, whether or not enamelled",56,56,19937917.627,9.804378677379459e-05,0.009804378677379459,1.7507819066749034e-06,0.00023100174407881776,0.023100174407881775,4.125031144264603e-06,1.068087059401457e-06,2.1112647064190713e-06
2024,intermediates,Intermediates,530110,"Flax; raw or retted, but not spun","Flax; raw or retted, but not spun",32,56,28522005.669999998,9.746939238038242e-05,0.009746939238038241,1.7405248639354003e-06,0.00018649749968288644,0.018649749968288644,3.330312494337258e-06,1.5279421720073485e-06,3.0202504119993387e-06
2024,intermediates,Intermediates,470630,Pulp; of bamboo,Pulp; of bamboo,41,56,25178121.023,9.705793434004415e-05,0.009705793434004415,1.7331773989293598e-06,0.00019349778636838325,0.019349778636838323,3.4553176137211296e-06,1.3488081226843998e-06,2.666159991443721e-06
2024,intermediates,Intermediates,380620,"Rosin and resin; salts of rosin, of resin acids or of derivatives of...","Rosin and resin; salts of rosin, of resin acids or of derivatives of rosin or resin acids, other than salts of rosin adducts",41,56,41503729.386,9.627325281476915e-05,0.009627325281476916,1.7191652288351633e-06,0.00018555567594867066,0.018555567594867067,3.313494213369119e-06,2.2233814535403275e-06,4.394910274820641e-06
2024,intermediates,Intermediates,020990,"Fat; poultry fat, not rendered or otherwise extracted, fresh, chilled...","Fat; poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",32,56,21771515.571000002,9.60860367531401e-05,0.00960860367531401,1.7158220848775018e-06,0.0002234766119805618,0.02234766119805618,3.990653785367175e-06,1.1663140795331578e-06,2.305427943390588e-06
2024,intermediates,Intermediates,284540,Helium-3,Helium-3,28,56,53588115.378,9.598762570528808e-05,0.009598762570528808,1.7140647447372872e-06,0.00020825048950446395,0.020825048950446394,3.718758741151142e-06,2.8707497765686306e-06,5.674549308392751e-06
2024,intermediates,Intermediates,470411,"Wood pulp; chemical wood pulp, sulphite, (other than dissolving grade...","Wood pulp; chemical wood pulp, sulphite, (other than dissolving grades), unbleached, of coniferous wood",17,56,15849073.423999999,9.50373523754198e-05,0.00950373523754198,1.6970955781324964e-06,0.00017341631181040955,0.017341631181040956,3.0967198537573134e-06,8.490450479519348e-07,1.6782890758973674e-06
