model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,bh_q_value
main_year_fe,rd2_countries,Imports,product,gini,product_gini,log_population,-0.0023620461652484404,0.001861535127255194,-1.2688700474490873,0.20947062162543154,-0.006086969351035038,0.0013628770205381573,1883,60,0.5307835618916416,ok,1892,9,,year,clustered by reporter_code,reporter_code,"Student t, df=59",0.3590924942150255
main_year_fe,rd2_countries,Imports,product,gini,product_gini,log_gdp_per_capita,-0.013993678020209007,0.001704680284110354,-8.20897510849789,2.427119224871018e-11,-0.01740473538983202,-0.010582620650585994,1883,60,0.5307835618916416,ok,1892,9,,year,clustered by reporter_code,reporter_code,"Student t, df=59",
main_year_fe,rd2_countries,Imports,partner,gini,partner_gini,log_population,-0.0020067476958711447,0.002124221779272096,-0.9446978255532217,0.34866595441030523,-0.006257305658229045,0.0022438102664867556,1892,60,0.14236030522501464,ok,1892,0,,year,clustered by reporter_code,reporter_code,"Student t, df=59",0.5229989316154579
main_year_fe,rd2_countries,Imports,partner,gini,partner_gini,log_gdp_per_capita,0.006333827359411327,0.001919166237335746,3.30030157689944,0.0016418195690806221,0.0024935845887194487,0.010174070130103206,1892,60,0.14236030522501464,ok,1892,0,,year,clustered by reporter_code,reporter_code,"Student t, df=59",
main_year_fe,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,log_population,-0.002694683947852222,0.005523337974149453,-0.4878723627748274,0.6274483946713207,-0.013746857705744691,0.008357489810040248,1883,60,0.33414904235164,ok,1892,9,,year,clustered by reporter_code,reporter_code,"Student t, df=59",0.684489157823259
main_year_fe,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,log_gdp_per_capita,-0.028131749415377088,0.005172255653918701,-5.438971175769973,1.0789268246141786e-06,-0.03848140907315932,-0.017782089757594856,1883,60,0.33414904235164,ok,1892,9,,year,clustered by reporter_code,reporter_code,"Student t, df=59",
main_year_fe,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_population,-0.0030633234648043844,0.0040037181976619015,-0.7651196496779692,0.44725009874305965,-0.011074745073493738,0.00494809814388497,1883,60,0.4631984869898841,ok,1892,9,,year,clustered by reporter_code,reporter_code,"Student t, df=59",0.5367001184916715
main_year_fe,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.028321954426657234,0.0039017864254256916,-7.258714685688431,9.862946897826557e-10,-0.03612941103022158,-0.02051449782309288,1883,60,0.4631984869898841,ok,1892,9,,year,clustered by reporter_code,reporter_code,"Student t, df=59",
main_year_fe,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,log_population,-0.008698209844493836,0.010199284549637191,-0.8528254900784437,0.3972050016504046,-0.029106931088124934,0.01171051139913726,1892,60,0.040036107298850765,ok,1892,0,,year,clustered by reporter_code,reporter_code,"Student t, df=59",0.5296066688672061
main_year_fe,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,log_gdp_per_capita,0.011682081990058244,0.008331590113807213,1.4021431480046713,0.16611209842424096,-0.00498939131979589,0.02835355529991238,1892,60,0.040036107298850765,ok,1892,0,,year,clustered by reporter_code,reporter_code,"Student t, df=59",
main_year_fe,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,log_population,-0.009311476982202884,0.006815741058086334,-1.3661723505700907,0.17706965835523417,-0.022949743337680073,0.004326789373274307,1892,60,0.12831577773974356,ok,1892,0,,year,clustered by reporter_code,reporter_code,"Student t, df=59",0.35413931671046833
main_year_fe,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,log_gdp_per_capita,0.01589187030023579,0.0058399907589308875,2.7212149738307247,0.008535208077190168,0.00420607578353689,0.02757766481693469,1892,60,0.12831577773974356,ok,1892,0,,year,clustered by reporter_code,reporter_code,"Student t, df=59",
main_year_fe,rd2_countries,Exports,product,gini,product_gini,log_population,-0.013106813796854902,0.0023282999564838095,-5.6293493286186225,5.28189054939771e-07,-0.01776573124858212,-0.008447896345127685,1878,60,0.44893488792407477,ok,1887,9,,year,clustered by reporter_code,reporter_code,"Student t, df=59",5.856062660231648e-06
main_year_fe,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.014528504468806472,0.0022635969916320105,-6.418326461165552,2.5893247134302624e-08,-0.01905795158691663,-0.009999057350696313,1878,60,0.44893488792407477,ok,1887,9,,year,clustered by reporter_code,reporter_code,"Student t, df=59",
main_year_fe,rd2_countries,Exports,partner,gini,partner_gini,log_population,-0.003958291581577893,0.0020023037247296088,-1.9768687101215978,0.05273592246954904,-0.007964892080290761,4.830891713497685e-05,1887,60,0.0972913986388505,ok,1887,0,,year,clustered by reporter_code,reporter_code,"Student t, df=59",0.14334540852951255
main_year_fe,rd2_countries,Exports,partner,gini,partner_gini,log_gdp_per_capita,0.0035901131662879667,0.001936884759034068,1.8535502174524674,0.06880532053053955,-0.000285584284428811,0.007465810617004744,1887,60,0.0972913986388505,ok,1887,0,,year,clustered by reporter_code,reporter_code,"Student t, df=59",
main_year_fe,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,log_population,-0.037860909697464404,0.008804883074547253,-4.299990059710272,6.499034161953899e-05,-0.05547944003424107,-0.020242379360687734,1878,60,0.3465892230902454,ok,1887,9,,year,clustered by reporter_code,reporter_code,"Student t, df=59",0.00025996136647815594
main_year_fe,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,log_gdp_per_capita,-0.05413494346788182,0.009268280021495993,-5.840883458670458,2.3717526664651035e-07,-0.07268072895372313,-0.035589157982040515,1878,60,0.3465892230902454,ok,1887,9,,year,clustered by reporter_code,reporter_code,"Student t, df=59",
main_year_fe,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,log_population,-0.03172658693587862,0.0058045680552062705,-5.465796357994667,9.760104433719412e-07,-0.04334150078614517,-0.02011167308561207,1878,60,0.44714743603613183,ok,1887,9,,year,clustered by reporter_code,reporter_code,"Student t, df=59",5.856062660231648e-06
main_year_fe,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,log_gdp_per_capita,-0.0388862850966889,0.00556338457829881,-6.989681290122078,2.8163440862767596e-09,-0.05001859192439236,-0.027753978268985437,1878,60,0.44714743603613183,ok,1887,9,,year,clustered by reporter_code,reporter_code,"Student t, df=59",
main_year_fe,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,log_population,0.00019147692486269792,0.009065461380968122,0.021121586295065067,0.9832199359953593,-0.0179484693986922,0.01833142324841759,1887,60,0.017667742183979596,ok,1887,0,,year,clustered by reporter_code,reporter_code,"Student t, df=59",0.9832199359953592
main_year_fe,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,log_gdp_per_capita,0.00943021382168538,0.00909740636927269,1.0365826741055315,0.3041602870727635,-0.00877365427582004,0.027634081919190798,1887,60,0.017667742183979596,ok,1887,0,,year,clustered by reporter_code,reporter_code,"Student t, df=59",
main_year_fe,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,log_population,-0.011470251643112044,0.005974831202602662,-1.919761622406262,0.059727253553963564,-0.023425861264377533,0.0004853579781534476,1887,60,0.0840751997661614,ok,1887,0,,year,clustered by reporter_code,reporter_code,"Student t, df=59",0.14334540852951255
main_year_fe,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,log_gdp_per_capita,0.00960647726740819,0.0059887743067578115,1.6040806975424196,0.11403656716244234,-0.0023770324408279586,0.021589986975644338,1887,60,0.0840751997661614,ok,1887,0,,year,clustered by reporter_code,reporter_code,"Student t, df=59",
